Username,Date,Favorites,Retweets,Hashtags,Text
syria_true,2016-06-25 12:00:29+00:00,2,1,['#Cameron'],"#Cameron like others,forgettable,wont go against bankers demands. Pathetic end for politician pic.twitter.com/WHzb9KLMdy"
ute_baron,2016-06-25 12:00:13+00:00,2,0,"['#Cameron', '#Zeitspiel', '#Schottland']",#Cameron fliegt jetzt der ganze *Laden um die Ohren! #Zeitspiel unmöglich geworden! #Schottland gibt Tempo vor!
mymy_mustafa,2016-06-25 12:00:00+00:00,0,0,['#cameron'],Next for Brexit: It’s all about Article 50 (full text) http:// europe.newsweek.com/next-brexit-it s-all-about-article-50-full-text-474504?utm_source=social&utm_medium=twitter&utm_campaign=/next-brexit-its-all-about-article-50-full-text-474504?utm_source=email&utm_medium=newsletter&utm_campaign=newsletter&spMailingID=499454&spUserID=MTI0NzM2ODIzOTIS1&spJobID=570181315&spReportId=NTcwMTgxMzE1S0 … @NewsweekEurope #cameron aracılığıyla
ESCUPELOYACOM,2016-06-25 11:59:43+00:00,0,1,"['#Cameron', '#Luck_Runs_Out', '#Conservatives', '#in_Limbo']","David #Cameron ’s #Luck_Runs_Out , Leaving #Conservatives #in_Limbo http:// nyti.ms/292KXRy"
princezip,2016-06-25 11:58:42+00:00,0,0,"['#Cameron', '#PM', '#SamCam']",#Cameron : Why Should I Do The Hard Shit #PM could not hold back the emotion #SamCam couldn't stop crying in private pic.twitter.com/XcZbfX01tH
hopbin,2016-06-25 11:58:39+00:00,0,0,['#Cameron'],#Cameron has lost his job – his Teflon cockiness has finally worn off http:// gu.com/p/4mk5j?CMP=Sh are_AndroidApp_Tweet …
Rhetor78,2016-06-25 11:57:47+00:00,0,0,"['#Cameron', '#UK', '#Brexit', '#EUref']","The door is that way, Mr. #Cameron . Leave it open, the #UK youth will want to use it in the future. #Brexit #EUref pic.twitter.com/lXYtgOWJJM"
OnwubucheTobe,2016-06-25 11:56:13+00:00,0,0,['#Cameron'],#Cameron lost their trust. dignified time to bow out http://www. premiumtimesng.com/news/headlines /205858-david-cameron-to-resign-as-british-prime-minister.html …
KeySpeculator,2016-06-25 11:54:56+00:00,1,0,"['#Brexit', '#StockMarket', '#Forex', '#Cameron', '#UK', '#Europe', '#ECB', '#Fed', '#drudge', '#huffington']",#Brexit impact on #StockMarket and #Forex in real-time. http://www. keystonethescribe.blogspot.com #Cameron #UK #Europe #ECB #Fed #drudge #huffington $SPX $SPY
laurielcalhoun,2016-06-25 11:54:53+00:00,2,2,['#Cameron'],"I never thought it could happen, but I now find myself feeling genuine pangs of sympathy for drone assassin #Cameron https:// twitter.com/DJSiri/status/ 746261851168714753 …"
AlistairBeaton_,2016-06-25 11:51:19+00:00,9,7,"['#Blair', '#Cameron', '#Brexit']",#Blair legacy Iraq. #Cameron legacy #Brexit . That's 15-all for Labour & Tories. Game set and match for rank stupidity.
BartlomiejKozek,2016-06-25 11:51:03+00:00,0,0,"['#Cameron', '#Szkocja', '#UE']","#Cameron już chyba uznał że nie będzie wychodził z domu i zajmował się detalami,takimi jak #Szkocja chcąca bezpośrednich negocjacji z #UE ..."
ThomasGarching,2016-06-25 11:50:24+00:00,0,0,"['#Cameron', '#Farage', '#Johnson', '#Brexit']","Karriere-Opportunisten wie #Cameron , #Farage , #Johnson schaden allen #Brexit"
roba2010,2016-06-25 11:49:58+00:00,0,0,"['#Merkel', '#Hollande', '#Cameron']","#Merkel - #Hollande un couple uni, mais par contre le couple Merkel #Cameron ; no Chemistry. Par contre Cameron Hollande, no Pacs"
BibiBloomsFree,2016-06-25 11:49:12+00:00,0,0,"['#Cameron', '#Brexit', '#Letter', '#UK', '#EU']","""Man up Tinkerbell!"" Letter to David Cameron http:// bit.ly/NoSittingOut #Cameron #Brexit #Letter #UK #EU"
SchweigerC,2016-06-25 11:47:50+00:00,0,0,['#Cameron'],#Cameron has lost his job – his Teflon cockiness has finally worn off | Aditya Chakrabortty http:// gu.com/p/4mk5j/stw
ParagrafnWriter,2016-06-25 11:47:30+00:00,0,0,"['#cameron', '#deadpool']","Wär zu schön gewesen, hätte #cameron einfach wie #deadpool einen Fick gegeben aufs Votum mit ""X gonna give it to ya"" musikalisch untermalt"
anita_mm85,2016-06-25 11:47:23+00:00,0,0,['#Cameron'],El farol de #Cameron ha sido colosal.
TimeWithCelebs1,2016-06-25 11:46:32+00:00,0,0,"['#Cameron', '#Diaz']",#Cameron #Diaz Bikini Celeb Pics:
GijsWildeman,2016-06-25 11:44:56+00:00,1,0,['#Cameron'],Denkend aan mijn oudste dochter en 3 Engelse kleinzonen vind ik #Cameron bijna een politieke misdadiger en in elk geval mislukt
giuseppeferrara,2016-06-25 11:44:53+00:00,0,0,"['#Brexit', '#Cameron']","#Brexit #Cameron Cara Elisabetta a Napoli si dice : "" Pure a' regina avette bisogno da' vicina """
TruculentKoala,2016-06-25 11:43:32+00:00,0,0,"['#Cameron', '#brexit']",#Cameron 's priority is the smooth political transition resulting from his resignation... when #brexit is going to cause years instability!
amiliuzza,2016-06-25 11:42:59+00:00,4,2,"['#brexit', '#cameron', '#muoro']",#brexit #cameron #muoro pic.twitter.com/7rnWQRuj8s
ann_dempsey,2016-06-25 11:42:29+00:00,0,0,['#cameron'],@SkyNews Comment re #cameron r disingenuous.The people wanted a referendum.The results proves that !! It is democracy They r talking rubbish
ludo7s,2016-06-25 11:41:44+00:00,0,0,['#Cameron'],". @AliCologne #Cameron ein ""Rechter""? (der hat das Referendum initiiert)"
deuxbeck,2016-06-25 11:41:32+00:00,1,0,"['#brexit', '#Cameron']","Must read: ""Good work, Mr Cameron !"" | @jujikucz #brexit #Cameron lesoir.be http:// plus.lesoir.be/47357/article/ 2016-06-24/good-work-mr-cameron …"
jackygreenwood1,2016-06-25 11:41:17+00:00,0,0,"['#Cameron', '#Osborne']",@LBC @MirrorPolitics @LondonEconomic #Cameron #Osborne @SheffieldStar @LeedsNews Anybody seen these 2 ? pic.twitter.com/I5Gqr3feEc
WbgKhr,2016-06-25 11:40:40+00:00,8,6,"['#Cameron', '#Brexit']","Die neue Staffel von ""The Biggest Loser "" jetzt auf allen Kanälen! ;-) #Cameron #Brexit (Karikatur Kamensky) pic.twitter.com/2i54npA2gK"
hueylouey,2016-06-25 11:40:29+00:00,0,0,"['#cameron', '#hubris', '#BrexitVote', '#EURefResults', '#blameboris']",When is #cameron going to appear and deal with the result of his #hubris #BrexitVote #EURefResults not just #blameboris who is at fault
RJonathan59,2016-06-25 11:40:26+00:00,4,6,"['#Brexit', '#Cameron', '#Juncker', '#scandaleux', '#UE']","#Brexit . En bonne logique, #Cameron a annoncé sa démission. Et #Juncker ? Propos de diktat. #scandaleux cette #UE . pic.twitter.com/X05ztUEdwq"
pgiannoulakis,2016-06-25 11:39:57+00:00,0,0,"['#Cameron', '#Brexit']",Εδώ σε θέλω τωρα ;;; #Cameron #Brexit pic.twitter.com/0QnGcLcbuu
dotasscandal,2016-06-25 11:39:07+00:00,0,0,['#Cameron'],Same causes yield same effects. #Cameron handed disenfranchised a grenade they all too happily detonated.
FirouzMahvi,2016-06-25 11:38:54+00:00,8,20,"['#Brexit', '#UKref', '#BrexitVote', '#EURefResults', '#EUreferendum', '#EUref', '#Cameron']",#Brexit !! #UKref #BrexitVote #EURefResults #EUreferendum #EUref #Cameron pic.twitter.com/vW1yUwhvkN
MariaLatella,2016-06-25 11:38:38+00:00,7,2,"['#Cameron', '#Corbyn', '#Brexit', '#NicolaSturgeon']","#Cameron si e'fatto fuori da solo, ora cercano di far fuori#Corbyn. #Brexit strumento x resa dei conti. Ma #NicolaSturgeon sembra la + solida"
Good__agent,2016-06-25 11:38:06+00:00,0,0,['#cameron'],Brexit ? now what happens? #cameron https:// dragplus.com/post/id/364290 47 …
JacquesBriet,2016-06-25 11:37:41+00:00,0,0,"['#Cameron', '#GB', '#UE', '#Israël']",#Cameron avait dit que la #GB devait rester dans l' #UE pour y veiller aux intérêts d' #Israël . Ça n'a aucun rapport… https:// twitter.com/BHL/status/746 666098582503424 …
JanKjetilJess,2016-06-25 11:36:49+00:00,0,0,"['#Tory', '#Cameron', '#EUreferendum']",Embarrassed senior #Tory officials apologise to #Cameron for mishearing his call for 'decisive action' on #EUreferendum .
chesterwriter,2016-06-25 11:36:04+00:00,1,0,"['#professionalism', '#Cameron', '#LordHill', '#I']","Have to admire the so-called #professionalism of #Cameron & #LordHill . Don't like the results, so #I 'm going to flounce off & sulk?"
sempiternity,2016-06-25 11:35:57+00:00,0,0,"['#Cameron', '#Corbyn', '#KeepCorbyn']","Funny how #Cameron resigns and nobody bothers but try and oust #Corbyn and the #KeepCorbyn petition gets over 140,000 signatures in 24 hrs"
Zermin,2016-06-25 11:35:01+00:00,0,1,"['#Obama', '#Brexit', '#Cameron', '#Merkel', '#UKReferendum']",@Potus @BarackObama #Obama telefoniert nach #Brexit mit @David_Cameron #Cameron und #Merkel | STERN.de http://www. stern.de/panorama/obama -telefoniert-nach-brexit-mit-cameron-und-merkel-6919358.html … #UKReferendum
Greg_LW,2016-06-25 11:34:52+00:00,0,0,"['#Cameron', '#Remain', '#Remain', '#Leave']",Had any doubts the lies of #Cameron etc for #Remain & the vile behaviour of #Remain voters having lost convinces me #Leave was right vote!
LeftyRedCat,2016-06-25 11:34:47+00:00,0,0,"['#Cameron', '#entitledbellend', '#gloatingFarage', '#Boris']",Dead Ringers @bbcradio4 with #Cameron as #entitledbellend #gloatingFarage vomit inducing #Boris http://www. bbc.co.uk/programmes/b07 glx81 …
Obama2014Europe,2016-06-25 11:34:20+00:00,0,0,"['#Obama', '#Brexit', '#Cameron', '#Merkel', '#UKReferendum']",@Potus @BarackObama #Obama telefoniert nach #Brexit mit @David_Cameron #Cameron und #Merkel | STERN.de http://www. stern.de/panorama/obama -telefoniert-nach-brexit-mit-cameron-und-merkel-6919358.html … #UKReferendum
Lunarteddy,2016-06-25 11:34:18+00:00,1,0,"['#EUref', '#Cameron', '#Johnson', '#Sturgeon', '#Gove', '#Farage', '#Corbyn']",#EUref all movers did so from self interest #Cameron #Johnson #Sturgeon #Gove #Farage and #Corbyn was useless @angelaholt21
Obama2014Europe,2016-06-25 11:32:53+00:00,0,0,"['#Obama', '#Brexit', '#Cameron', '#Merkel', '#UKReferendum', '#EU', '#Europa']",@Potus @BarackObama #Obama telefoniert nach #Brexit mit #Cameron und #Merkel | STERN.de http://www. stern.de/panorama/obama -telefoniert-nach-brexit-mit-cameron-und-merkel-6919358.html … #UKReferendum #EU #Europa
GihanIlangakoon,2016-06-25 11:32:20+00:00,0,0,"['#Cameron', '#Referandum', '#BrexitIn5Words']",Why did #Cameron decide #Referandum #BrexitIn5Words
gbazov,2016-06-25 11:32:02+00:00,1,0,['#Cameron'],"As you probably noticed, #Cameron 's first concern was financial markets. There's your answer."
actualiteitjunk,2016-06-25 11:31:39+00:00,4,5,"['#Brexit', '#BorisJohnson', '#BoJo', '#Cameron']",A new dawn.... #Brexit #BorisJohnson #BoJo #Cameron pic.twitter.com/4QbeQOm117 @BLIKOPENER333
gengh60,2016-06-25 11:31:38+00:00,0,0,"['#Cameron', '#eu']",genie out of the bottle #Cameron #eu https:// twitter.com/zerohedge/stat us/746317944372760576 …
gengh60,2016-06-25 11:31:07+00:00,0,0,['#Cameron'],#Cameron 's fault entirely. He did not need to have a ref. Only pandering to the right of the tory party - nothing else.
Cleromancie,2016-06-25 11:31:02+00:00,0,0,['#Cameron'],#Cameron est lâche il laisse le suivant faire le sale boulot à sa place http://www. touteleurope.eu/actualite/davi d-cameron-conduit-il-le-royaume-uni-au-brexit.html … pic.twitter.com/WVS8CgTaQm
Karamarkos,2016-06-25 11:31:01+00:00,0,0,"['#Scotland', '#Europe', '#Brexit', '#SNP', '#Cameron', '#Corbyn', '#UK']","Yes To An Independent #Scotland In #Europe , No To Little England https://www. socialeurope.eu/2016/06/yes-in dependent-scotland-europe-no-little-england/ … #Brexit #SNP #Cameron #Corbyn #UK via @socialeurope"
falias503,2016-06-25 11:30:59+00:00,0,0,['#Cameron'],#Cameron a ouvert la boîte de Pandora en voulant être démocrate. C'est à son honneur. Les politiques européens sont aujourd'hui terrorisés
Cleromancie,2016-06-25 11:30:11+00:00,0,0,"['#cameron', '#brexit']","#cameron démissionne pour ne pas avoir à mettre les mains dans le cambouis, ce n'est pas ce qu'il avait dit #brexit pic.twitter.com/IexjID9asz"
RDesroc,2016-06-25 11:29:43+00:00,0,0,['#Cameron'],"EUParliament Pres: #Cameron 's decision to possibly wait til Oct, ""scandalous"", ""taking the whole continent hostage"" http:// bit.ly/28SR87I"
Cleromancie,2016-06-25 11:29:22+00:00,0,0,"['#Cameron', '#Brexit']","#Cameron même l'UK au #Brexit , mais n'assume pas, et ne tient pas ses promesses. pic.twitter.com/bw6obXdCdF"
manny_ottawa,2016-06-25 11:29:19+00:00,4,0,"['#EUreferendum', '#Cameron', '#remain', '#Brexit']",#EUreferendum wouldn't happen if GVT didn't call election. #Cameron knew #remain w'd win. Elites only speak to themselves. Wrong #Brexit
tarmo13013,2016-06-25 11:29:02+00:00,1,5,"['#Cameron', '#Brexit']",#Cameron à joué avec le feu par opportunisme et improvisation Il est le principal responsable du #Brexit pic.twitter.com/BoiYd754Wq
RosaDArmas_,2016-06-25 11:28:50+00:00,0,0,"['#General', '#Cameron', '#ReinoUnido']",David Cameron entra en Wikipedia como el primer ministro que hundió a su país #General #Cameron #ReinoUnido … https:// injobs.es/!rosadearmas/p ost/3179931 …
marco_valente_,2016-06-25 11:28:30+00:00,0,0,"['#France', '#Cameron', '#Brexit']",That sounds like a big interference. #France #Cameron #Brexit https:// twitter.com/intlspectator/ status/746656400399446016 …
albpertejo,2016-06-25 11:28:01+00:00,1,0,['#Cameron'],joder la que ha liado #Cameron
villajaime95,2016-06-25 11:27:44+00:00,0,0,['#Cameron'],"#Cameron esta como el que encuentra a la mujer con otro y dice: la culpa es de Maduro porque le dio"" mi casa bien equipada"""
debs22844,2016-06-25 11:27:26+00:00,0,0,"['#triggered', '#immediately', '#Cameron']",I think they are right it should be #triggered #immediately not doing so is #Cameron stamping his feet as he didn't want it
ThiemannKevin,2016-06-25 11:25:42+00:00,0,0,"['#brexit', '#greatbritain', '#England', '#Trump', '#USA', '#Cameron', '#jamescameron']",---------------------- #brexit #greatbritain #England #Trump #USA #Cameron #jamescameron … https://www. instagram.com/p/BHE2GT-DzCE/
gbazov,2016-06-25 11:25:33+00:00,0,0,"['#BREXIT', '#Cameron']",#BREXIT — #Cameron 's tactical decision not to do a snap Art. 50 notice plays very well into this strategy. A notice will not come until 2017.
soulrebelno1,2016-06-25 11:25:22+00:00,0,0,"['#Brexit', '#Cameron', '#Osborne', '#Tory']","#Brexit : #Cameron & #Osborne , dead men walking! Gambled & lost; your bigoted, evil #Tory government is finished :-) General election please!"
mrmarkf,2016-06-25 11:24:15+00:00,1,0,"['#Cameron', '#pensions', '#Brexit']",#Cameron was the one that protected #pensions . It will be deliciously ironic if by pensioners voting #Brexit the new PM cuts pensions.
147GreenBaize,2016-06-25 11:23:36+00:00,0,0,['#Cameron'],Wouldn't that be a declaration of war? #Cameron 'sWWIII
chesterwriter,2016-06-25 11:23:32+00:00,1,0,"['#funny', '#Cameron', '#Osborne', '#electoral', '#Sturgeon', '#Scotland', '#EU']",So #funny ! #Cameron & #Osborne throw themselves off #electoral cliff. #Sturgeon plans to drag #Scotland into #EU abyss. Better & better!
mellubo1,2016-06-25 11:22:46+00:00,0,0,"['#Politics', '#Cameron', '#others']","YEAH.....so it's not ""the national old Britains"" - but the ugly national demagogic #Politics of #Cameron & #others https:// twitter.com/philipbromwell /status/746469119680188417 …"
ScottishJill,2016-06-25 11:22:25+00:00,1,1,"['#Cameron', '#Brexit']",This ... #Cameron #Brexit pic.twitter.com/Dxbjl9K6vz
serranovalero,2016-06-25 11:21:54+00:00,0,0,"['#Cameron', '#Brexit']",Ya tengo una cosa que quería: saber cuál es la persona más torpe que pudiera encontrar: @DavidCameron_MP #Cameron #Brexit
PCroquet,2016-06-25 11:21:39+00:00,9,11,"['#Hollande', '#Cameron']",#Hollande ne veut plus de #Cameron Ça tombe bien on va solder ls 2 @keiffer59 @MLLSR @LegardMichelle @lea_joli pic.twitter.com/7ZFBqzh17P
cvforward,2016-06-25 11:21:01+00:00,0,0,"['#Brexit', '#Cameron']",@Mike_Slootweg - Nou zoek ik nog ee - RT Nou zoek ik nog een baan... Just sayin' #Brexit #Cameron ... http:// tinyurl.com/hxo93n7
theroyaleditor,2016-06-25 11:19:49+00:00,0,2,"['#French', '#foreign', '#Cameron', '#EUref', '#Leave']",#French #foreign minister says #Cameron must take responsibility over #EUref #Leave
Zermin,2016-06-25 11:19:08+00:00,0,1,"['#Obama', '#Cameron', '#Merkel', '#Brexit', '#UKReferendum']",@Potus @BarackObama #Obama telefonierte mit @David_Cameron #Cameron und #Merkel zu #Brexit #UKReferendum ORF.at http:// orf.at/stories/234653 5/ …
albpertejo,2016-06-25 11:18:56+00:00,1,0,"['#GreatBritain', '#Cameron', '#BlasdeLezo']",@cfresneda1 no sé si ha hecho más daño a #GreatBritain #Cameron o #BlasdeLezo
Obama2014Europe,2016-06-25 11:18:46+00:00,0,0,"['#Obama', '#Cameron', '#Merkel', '#Brexit', '#UKReferendum']",@Potus @BarackObama #Obama telefonierte mit @David_Cameron #Cameron und #Merkel zu #Brexit #UKReferendum ORF.at http:// orf.at/stories/234653 5/ …
berndulrich,2016-06-25 11:18:26+00:00,86,40,"['#Cameron', '#EU', '#GB']","Bilanz #Cameron : #EU geschwächt, #GB zerlegt, giftige Spaltung Nordirlands wiederbelebt. Was lernt man eigentlich an diesen Eliteschulen so?"
matbraddy,2016-06-25 11:18:07+00:00,10,2,"['#Brexit', '#Cameron']",My son Connor (11) just made this to sum up his feelings. I think we can all agree on this issue. #Brexit #Cameron pic.twitter.com/85za88XN0R
AktionDemograph,2016-06-25 11:18:06+00:00,0,0,"['#Obama', '#Cameron', '#Merkel', '#Brexit', '#UKReferendum']",@Potus @BarackObama #Obama telefonierte mit @David_Cameron #Cameron und #Merkel zu #Brexit #UKReferendum ORF.at http:// orf.at/stories/234653 5/ …
chesterwriter,2016-06-25 11:17:44+00:00,0,0,['#Cameron'],"Obviously they introduced the rule, just for appearances then? Pity for them that #Cameron chose to flounce off then?"
McB_Rockoli,2016-06-25 11:16:57+00:00,0,0,['#Cameron'],@VPertusot suite à votre article dans @lesoir ...les élites européennes vivent dans le déni depuis bien avant la réélection de #Cameron .
bise_style,2016-06-25 11:16:16+00:00,0,0,"['#Brexit', '#Leave', '#Cameron', '#euro', '#Inghilterra', '#ReinoUnido', '#Europe', '#UK']",Uno sguardo al futuro o un ritorno al passato? #Brexit #Leave #Cameron #euro #Inghilterra #ReinoUnido #Europe #UK pic.twitter.com/RJs07jyopc
AktionDemograph,2016-06-25 11:15:14+00:00,0,2,"['#Obama', '#Cameron', '#Merkel', '#Brexit', '#UKReferendum', '#news', '#EU', '#Europa']",@Potus @BarackObama #Obama telefonierte mit #Cameron und #Merkel zu #Brexit #UKReferendum #news .ORF.at http:// orf.at/stories/234653 5/ … #EU #Europa
stevebeasant,2016-06-25 11:15:07+00:00,0,0,"['#Brexit', '#Cameron']","#Brexit : ""Why should I do the hard s***?' What #Cameron reportedly told aides moments before stepping down http://www. mirror.co.uk/news/uk-news/b rexit-why-should-hard-s-8278258 …"
AVN_SGambhir,2016-06-25 11:15:00+00:00,0,0,"['#Amul', '#Brexit', '#EU', '#Cameron']",A classic #Amul on #Brexit . #EU #Cameron pic.twitter.com/c5thLbV7J8
SchwarzbuchInfo,2016-06-25 11:14:59+00:00,0,0,"['#Schottland', '#Cameron', '#Johnson', '#Farage', '#Brexit']","#Schottland will 2. Referendum über eigen Unabhängigkeit von Great Britain. #Cameron , #Johnson und #Farage können stolz drauf sein! #Brexit"
Cagnois06800,2016-06-25 11:14:58+00:00,0,0,"['#Cameron', '#FR']",Moi je dis Bravo à ce politicien : David #Cameron il a vraiment du courage et du respect ! Vrai démocrate contrairement aux politiciens #FR
ahoernchen_1,2016-06-25 11:14:54+00:00,1,0,"['#Cameron', '#Brexit']",#Cameron wird als ganz Grosser* in die Geschichte eingehen. *Idiot #Brexit
TomJLines,2016-06-25 11:14:23+00:00,0,0,['#Cameron'],"#Cameron : comparable in strategic and ideological misjudgment to Chamberlain, in political blundering to Eden and Blair."
SchweigerC,2016-06-25 11:14:17+00:00,0,0,"['#Cameron', '#Brexit']",#Cameron will still participate in EU Council meetings but has to leave the room when #Brexit is discussed by the other 27 member states.
JeanMarieCAVADA,2016-06-25 11:13:13+00:00,3,3,"['#Brexit', '#Cameron', '#Farage', '#Johnson']","#Brexit : #Cameron le vaincu, #Farage et #Johnson vont payer leurs mensonges /JMC"
Matt_Cross90,2016-06-25 11:12:26+00:00,0,0,"['#brexit', '#cameron', '#pizza', '#brexit']",We need a #brexit pizza offer... Anything with ham on it is half price @dominos #cameron #pizza #brexit
WernerReisinger,2016-06-25 11:11:41+00:00,3,0,"['#cameron', '#schottland']","#cameron ist 1 hazardeur. unglaublich was er (für england) aus spiel gesetzt hat. #schottland wird gehen, i'm sure. https:// twitter.com/tagesschau/sta tus/746660624566992896 …"
NmfBru,2016-06-25 11:11:07+00:00,0,0,"['#Cameron', '#Brexit']","I am not a huge fan of Mr Juncker, but he is right about #Cameron #Brexit https:// twitter.com/er1cmau/status /746638600318648321 …"
paulbishop4U,2016-06-25 11:11:05+00:00,0,0,"['#Cameron', '#Boris']","""When ruling becomes a thing fought over, war destroys these men & the rest of the city as well"" (Republic, 521a) #Cameron #Boris"
GianlucaMingozz,2016-06-25 11:10:13+00:00,0,0,['#Cameron'],#Cameron avrà imparato la lezione? Il crimine non paga! Neanche in politica
Moolpio,2016-06-25 11:10:12+00:00,0,0,"['#Cameron', '#BennyHill', '#BREXIT']",#Cameron c'est #BennyHill #BREXIT
NORBET,2016-06-25 11:09:28+00:00,0,0,"['#Cameron', '#DodgyDave']",Did he play Eton Rifles by The Jam ?- Paul Weller ' Just what did he not get ? ' https://www. youtube.com/watch?v=lG0L86 DRuC8 … #Cameron #DodgyDave
DanePictionaire,2016-06-25 11:09:14+00:00,1,0,['#cameron'],I guess #cameron isn't complicit in genocide which is a bonus.
chesterwriter,2016-06-25 11:08:34+00:00,0,0,"['#Britain', '#Scotland', '#London', '#BBC', '#Guardian', '#SinnFein', '#Cameron']","Where's #Britain 's political leaders while #Scotland , #London #BBC , #Guardian , & #SinnFein seem to be fomenting divisive agendas? #Cameron ?"
THMHaberMerkezi,2016-06-25 11:08:23+00:00,0,0,"['#İngiltere', '#KraliyetYıkılıyor', '#İngilterevsAB', '#Cameron']",İngiltere'ye bir darbe daha! http:// goo.gl/gcXkU5 #İngiltere #KraliyetYıkılıyor #İngilterevsAB #Cameron pic.twitter.com/PPMuJc7xwQ
maxpucciarelli,2016-06-25 11:08:19+00:00,0,0,"['#brexit', '#Cameron']",infatti più che difetto di democrazia #brexit è solo un errore di valutazione di #Cameron . Forti analogie con situazione italia
encampanya,2016-06-25 11:07:24+00:00,6,3,"['#Brexit', '#Cameron', '#Quépodíasalirmal']",Escòcia ja demana un altre referèndum. #Brexit #Cameron #Quépodíasalirmal
auchmorgen,2016-06-25 11:07:20+00:00,0,0,"['#Schottland', '#Cameron', '#Brexit']","#Schottland - unabhängig und EU-Mitglied? So wohl der aktuelle Plan des Kabinetts. Musste ja so kommen!? Congrats, Mr. #Cameron ! #Brexit"
hopeandlilasmum,2016-06-25 11:05:18+00:00,1,0,"['#Cameron', '#Brexit', '#bbcnews', '#IwantMyEUBack']",What??? EU is blaming #Cameron for #Brexit ??? Crackers! Don't they know it's all Corbyn's fault? #bbcnews #IwantMyEUBack
SophiaIgnatidou,2016-06-25 11:04:05+00:00,0,1,['#Cameron'],It is #Cameron 's fuck-up. Essentially.
cloudycaylen11,2016-06-25 11:03:05+00:00,0,2,"['#cameronedit', '#camerondallas', '#camdallas', '#camerondallasedit', '#magcon', '#cameron']",I just love his Calvin shoot tbh. #cameronedit #camerondallas #camdallas #camerondallasedit #magcon #cameron https:// vine.co/v/5BI63JW1LPp
TheRetroExec,2016-06-25 11:02:57+00:00,0,0,['#Cameron'],"#Cameron , a great leader or a tactical manager with terrible judgement? pic.twitter.com/n24fEobghW"
RDesroc,2016-06-25 11:02:22+00:00,0,1,"['#Brexit', '#bookies', '#Cameron']",Post Cameron-Who are the bookies backing? http://www. telegraph.co.uk/news/2016/06/2 4/who-will-be-our-next-prime-minister-as-david-cameron-resigns-fol/ … #Brexit #bookies #Cameron
SnidleyWiplash,2016-06-25 11:02:17+00:00,0,0,"['#BREXIT', '#EU', '#Cameron']","#BREXIT as fast as possible. #EU can't wait for #Cameron to retreat gracefully in October. Now go, and let the EU look ahead."
g2fOUT,2016-06-25 11:02:03+00:00,0,0,"['#Cameron', '#Brexit']",Any real concessions to #Cameron would have got you a different outcome. So I love your arrogant stupidity! #Brexit https:// twitter.com/DanielGoddard/ status/746224264274030592 …
athinkingman,2016-06-25 11:00:10+00:00,1,0,"['#EU', '#Cameron']","#EU ministers totally blaming #Cameron for situation. Don't normally defend Dave, but glasshouses and stones comes to mind."
CaroleMagoha,2016-06-25 10:57:57+00:00,0,0,"['#Leave', '#EU', '#Cameron', '#Brexit']",Bad news for the triumphant #Leave #EU has taken a tough stance. #Cameron must trigger art. 50 asap or appoint new PM in days. #Brexit
Jackie_Millar,2016-06-25 10:57:46+00:00,1,1,['#Cameron'],#Cameron Take responsibility thats a Joke! acting like a spoilt brat can't get his own way so won't play anymore FFS was this man really PM?
guglielmomeardi,2016-06-25 10:56:54+00:00,0,0,"['#Article50', '#Cameron', '#EUref']",#Article50 doesn't require specific form. If #Cameron mentions #EUref at council meeting it should count as art50 trigger
semanario1031,2016-06-25 10:55:00+00:00,0,0,"['#Brexit', '#ReinoUnido', '#Cameron', '#Semanario1030']",#Brexit : ¿Que pasa en #ReinoUnido ? La renuncia de #Cameron | La situación de la UE | Te contamos en #Semanario1030
LeftyRedCat,2016-06-25 10:53:30+00:00,0,0,"['#disastrous', '#Cameron', '#Tories']",Bloody hell! @guardian #disastrous Well done #Cameron #Tories you have really screwed up! pic.twitter.com/9IUIDKDLYi
ShaneBonehill,2016-06-25 10:52:58+00:00,0,0,"['#eu', '#politics', '#england', '#cameron', '#boris', '#farage', '#true', '#truth']",Never a true word spoken #eu #politics #england #cameron #boris #farage #true #truth https://www. instagram.com/p/BHEyWk9g1At/
burdon57,2016-06-25 10:52:54+00:00,0,0,"['#cameron', '#voteleave', '#brexit']",Its easy to LIE the truth hurts #cameron #voteleave #brexit https:// twitter.com/stardust193/st atus/746657071601422336 …
CgAjeanmurdock,2016-06-25 10:50:28+00:00,3,0,['#Cameron'],¿ #Cameron de la isla ya se ha dicho?
axi_art,2016-06-25 10:50:17+00:00,1,0,['#Cameron'],#Cameron announces new referendum: Do you want to split up United Kingdom (AND leave the EU)? or Do you want the UK to remain (the UK)?
FilmMartin,2016-06-25 10:47:53+00:00,0,0,"['#Leave', '#Cameron', '#Boris', '#Farage', '#Murdoch']","Many who voted #Leave w conned 1way or another; lets not repeat mistake, its #Cameron #Boris #Farage #Murdoch to blame, not disenfranchised"
Veracity4U,2016-06-25 10:47:49+00:00,0,9,"['#TheCameronCatastrophe', '#cameron', '#tory', '#2A']","#TheCameronCatastrophe ! Nightmare #cameron 's Vanity& Cowardice has threatened us with,a #tory Clown & a #2A LUNATIC pic.twitter.com/hSWUuKIhYy"
robvandepas,2016-06-25 10:46:29+00:00,0,0,"['#Cameron', '#BorisJohnson', '#remain', '#politiek']","@janrotmans #Cameron heeft zijn lot eraan verbonden.. #BorisJohnson kan straks zeggen: 'after all its wiser to #remain "" . #politiek"
